order_item_id,order_id,product_id,quantity,product_price,discount,discount_rate,sales,profit_ratio,order_item_total,benefit_per_order
150952,60324,1004,1,399.980011,64.0,0.159999996,399.980011,0.479999989,335.980011,161.2700043
150933,60319,1004,1,399.980011,68.0,0.170000002,399.980011,0.349999994,331.980011,116.1900024
150904,60307,1004,1,399.980011,72.0,0.180000007,399.980011,-0.090000004,327.980011,-28.86000061
150899,60305,1004,1,399.980011,80.0,0.200000003,399.980011,-0.150000006,319.980011,-47.04000092
150895,60304,1004,1,399.980011,100.0,0.25,399.980011,0.330000013,299.9899902,97.5
150883,60300,1004,1,399.980011,0.0,0.0,399.980011,-0.479999989,399.980011,-191.9900055
150880,60300,1004,1,399.980011,4.0,0.01,399.980011,0.25999999,395.980011,102.9499969
150873,60298,1004,1,399.980011,8.0,0.02,399.980011,0.479999989,391.980011,188.1499939
150872,60298,1004,1,399.980011,12.0,0.029999999,399.980011,0.5,387.980011,193.9900055
150860,60294,1004,1,399.980011,16.0,0.039999999,399.980011,-0.25,383.980011,-96.0
150854,60292,1004,1,399.980011,20.0,0.050000001,399.980011,0.330000013,379.980011,125.3899994
150848,60289,1004,1,399.980011,22.0,0.059999999,399.980011,0.360000014,377.980011,137.2100067
150847,60288,1004,1,399.980011,28.0,0.07,399.980011,0.0,371.980011,0.0
150838,60285,1004,1,399.980011,36.0,0.090000004,399.980011,0.109999999,363.980011,41.13000107
150837,60285,1004,1,399.980011,40.0,0.100000001,399.980011,0.469999999,359.980011,169.1900024
150832,60284,1004,1,399.980011,48.0,0.119999997,399.980011,-0.730000019,351.980011,-258.0
150829,60283,1004,1,399.980011,52.0,0.129999995,399.980011,0.170000002,347.980011,59.15999985
150819,60278,1004,1,399.980011,60.0,0.150000006,399.980011,0.059999999,339.980011,21.42000008
150815,60278,1004,1,399.980011,64.0,0.159999996,399.980011,0.01,335.980011,3.700000048
150809,60275,1004,1,399.980011,68.0,0.170000002,399.980011,0.189999998,331.980011,62.40999985
150796,60270,1004,1,399.980011,72.0,0.180000007,399.980011,0.280000001,327.980011,91.83999634
150765,60261,1004,1,399.980011,80.0,0.200000003,399.980011,0.200000003,319.980011,64.0
150754,60257,1004,1,399.980011,100.0,0.25,399.980011,0.379999995,299.9899902,112.4899979
150746,60254,1004,1,399.980011,0.0,0.0,399.980011,0.25999999,399.980011,103.9899979
150744,60253,1004,1,399.980011,4.0,0.01,399.980011,0.449999988,395.980011,178.1900024
150723,60242,1004,1,399.980011,8.0,0.02,399.980011,0.360000014,391.980011,141.1100006
150680,60226,1004,1,399.980011,12.0,0.029999999,399.980011,0.02,387.980011,7.760000229
150666,60220,1004,1,399.980011,16.0,0.039999999,399.980011,0.349999994,383.980011,134.3899994
150657,60217,1004,1,399.980011,20.0,0.050000001,399.980011,0.49000001,379.980011,186.1900024
150653,60215,1004,1,399.980011,22.0,0.059999999,399.980011,0.400000006,377.980011,151.1900024
150649,60214,1004,1,399.980011,28.0,0.07,399.980011,-0.300000012,371.980011,-111.5899963
150636,60207,1004,1,399.980011,36.0,0.090000004,399.980011,0.349999994,363.980011,127.3899994
150630,60204,1004,1,399.980011,40.0,0.100000001,399.980011,-1.75,359.980011,-629.9699707
150608,60192,1004,1,399.980011,48.0,0.119999997,399.980011,0.100000001,351.980011,35.20000076
150591,60186,1004,1,399.980011,52.0,0.129999995,399.980011,0.349999994,347.980011,121.7900009
150575,60176,1004,1,399.980011,60.0,0.150000006,399.980011,0.050000001,339.980011,17.0
150571,60173,1004,1,399.980011,64.0,0.159999996,399.980011,-0.800000012,335.980011,-268.7900085
150559,60166,1004,1,399.980011,68.0,0.170000002,399.980011,0.109999999,331.980011,37.50999832
150550,60162,1004,1,399.980011,72.0,0.180000007,399.980011,-1.649999976,327.980011,-541.1699829
150531,60151,1004,1,399.980011,80.0,0.200000003,399.980011,0.270000011,319.980011,86.40000153
150530,60151,1004,1,399.980011,100.0,0.25,399.980011,0.289999992,299.9899902,87.0
150527,60148,1004,1,399.980011,0.0,0.0,399.980011,0.280000001,399.980011,111.9899979
150519,60144,1004,1,399.980011,4.0,0.01,399.980011,0.079999998,395.980011,32.86999893
150518,60144,1004,1,399.980011,8.0,0.02,399.980011,0.360000014,391.980011,142.2899933
150503,60139,1004,1,399.980011,12.0,0.029999999,399.980011,-0.230000004,387.980011,-90.40000153
150502,60139,1004,1,399.980011,16.0,0.039999999,399.980011,-0.230000004,383.980011,-89.47000122
150492,60136,1004,1,399.980011,20.0,0.050000001,399.980011,-2.5,379.980011,-949.9500122
150489,60135,1004,1,399.980011,22.0,0.059999999,399.980011,0.180000007,377.980011,66.15000153
150487,60133,1004,1,399.980011,28.0,0.07,399.980011,0.330000013,371.980011,120.8899994
150480,60131,1004,1,399.980011,36.0,0.090000004,399.980011,0.479999989,363.980011,174.7100067
150474,60129,1004,1,399.980011,40.0,0.100000001,399.980011,0.360000014,359.980011,130.6699982
150471,60129,1004,1,399.980011,48.0,0.119999997,399.980011,0.0,351.980011,0.0
150468,60128,1004,1,399.980011,52.0,0.129999995,399.980011,0.25,347.980011,87.0
150454,60124,1004,1,399.980011,60.0,0.150000006,399.980011,0.050000001,339.980011,17.0
150452,60124,1004,1,399.980011,64.0,0.159999996,399.980011,-0.800000012,335.980011,-268.7900085
150449,60121,1004,1,399.980011,68.0,0.170000002,399.980011,0.189999998,331.980011,63.08000183
150446,60121,1004,1,399.980011,72.0,0.180000007,399.980011,0.300000012,327.980011,98.40000153
150442,60119,1004,1,399.980011,80.0,0.200000003,399.980011,0.050000001,319.980011,16.0
150441,60119,1004,1,399.980011,100.0,0.25,399.980011,0.479999989,299.9899902,143.9900055
150438,60118,1004,1,399.980011,0.0,0.0,399.980011,-0.170000002,399.980011,-66.80000305
150436,60118,1004,1,399.980011,4.0,0.01,399.980011,-0.209999993,395.980011,-84.33999634
150423,60111,1004,1,399.980011,8.0,0.02,399.980011,0.270000011,391.980011,105.8300018
150415,60105,1004,1,399.980011,12.0,0.029999999,399.980011,-1.080000043,387.980011,-417.0799866
150409,60102,1004,1,399.980011,16.0,0.039999999,399.980011,0.100000001,383.980011,38.40000153
150408,60102,1004,1,399.980011,20.0,0.050000001,399.980011,0.25,379.980011,95.0
150384,60087,1004,1,399.980011,22.0,0.059999999,399.980011,0.479999989,377.980011,181.4299927
150376,60085,1004,1,399.980011,28.0,0.07,399.980011,0.479999989,371.980011,178.5500031
150362,60077,1004,1,399.980011,36.0,0.090000004,399.980011,-1.769999981,363.980011,-643.1599731
150360,60076,1004,1,399.980011,40.0,0.100000001,399.980011,0.280000001,359.980011,100.7900009
150357,60075,1004,1,399.980011,48.0,0.119999997,399.980011,0.300000012,351.980011,105.5899963
150347,60073,1004,1,399.980011,52.0,0.129999995,399.980011,0.370000005,347.980011,128.75
150346,60073,1004,1,399.980011,60.0,0.150000006,399.980011,0.289999992,339.980011,98.59999847
150345,60068,1004,1,399.980011,64.0,0.159999996,399.980011,-0.400000006,335.980011,-134.3899994
150336,60064,1004,1,399.980011,68.0,0.170000002,399.980011,0.07,331.980011,23.23999977
150333,60063,1004,1,399.980011,72.0,0.180000007,399.980011,0.01,327.980011,3.279999971
150317,60057,1004,1,399.980011,80.0,0.200000003,399.980011,0.029999999,319.980011,9.600000381
150314,60055,1004,1,399.980011,100.0,0.25,399.980011,0.469999999,299.9899902,140.9900055
150306,60052,1004,1,399.980011,0.0,0.0,399.980011,0.330000013,399.980011,129.9900055
150293,60046,1004,1,399.980011,4.0,0.01,399.980011,0.239999995,395.980011,95.04000092
150285,60043,1004,1,399.980011,8.0,0.02,399.980011,0.349999994,391.980011,137.1900024
150276,60038,1004,1,399.980011,12.0,0.029999999,399.980011,0.310000002,387.980011,121.4400024
150275,60038,1004,1,399.980011,16.0,0.039999999,399.980011,0.270000011,383.980011,103.6699982
150257,60030,1004,1,399.980011,20.0,0.050000001,399.980011,0.289999992,379.980011,110.1900024
150252,60028,1004,1,399.980011,22.0,0.059999999,399.980011,0.059999999,377.980011,23.80999947
150249,60026,1004,1,399.980011,28.0,0.07,399.980011,0.479999989,371.980011,178.5500031
150244,60025,1004,1,399.980011,36.0,0.090000004,399.980011,0.180000007,363.980011,65.51999664
150243,60024,1004,1,399.980011,40.0,0.100000001,399.980011,0.479999989,359.980011,172.7899933
150230,60020,1004,1,399.980011,48.0,0.119999997,399.980011,0.319999993,351.980011,112.6299973
150210,60014,1004,1,399.980011,52.0,0.129999995,399.980011,-0.670000017,347.980011,-232.1000061
150209,60013,1004,1,399.980011,60.0,0.150000006,399.980011,0.479999989,339.980011,163.1900024
150181,60000,1004,1,399.980011,64.0,0.159999996,399.980011,0.460000008,335.980011,154.5500031
150173,59998,1004,1,399.980011,68.0,0.170000002,399.980011,0.349999994,331.980011,116.1900024
150159,59993,1004,1,399.980011,72.0,0.180000007,399.980011,-0.100000001,327.980011,-32.79999924
150156,59992,1004,1,399.980011,80.0,0.200000003,399.980011,0.189999998,319.980011,60.15999985
150152,59990,1004,1,399.980011,100.0,0.25,399.980011,-0.200000003,299.9899902,-60.0
150151,59990,1004,1,399.980011,0.0,0.0,399.980011,0.059999999,399.980011,24.79999924
150119,59982,1004,1,399.980011,4.0,0.01,399.980011,0.360000014,395.980011,143.7400055
150110,59978,1004,1,399.980011,8.0,0.02,399.980011,0.330000013,391.980011,127.3899994
150093,59972,1004,1,399.980011,12.0,0.029999999,399.980011,0.059999999,387.980011,24.44000053
150088,59970,1004,1,399.980011,16.0,0.039999999,399.980011,0.150000006,383.980011,57.59999847
150072,59965,1004,1,399.980011,20.0,0.050000001,399.980011,0.479999989,379.980011,182.3899994
150070,59962,1004,1,399.980011,22.0,0.059999999,399.980011,0.180000007,377.980011,67.27999878
150038,59952,1004,1,399.980011,28.0,0.07,399.980011,0.029999999,371.980011,9.300000191
150021,59943,1004,1,399.980011,36.0,0.090000004,399.980011,0.050000001,363.980011,18.20000076
150010,59934,1004,1,399.980011,40.0,0.100000001,399.980011,0.02,359.980011,7.199999809
150008,59932,1004,1,399.980011,48.0,0.119999997,399.980011,-0.670000017,351.980011,-234.7700043
150007,59931,1004,1,399.980011,52.0,0.129999995,399.980011,0.159999996,347.980011,55.68000031
150006,59931,1004,1,399.980011,60.0,0.150000006,399.980011,0.129999995,339.980011,42.5
150004,59931,1004,1,399.980011,64.0,0.159999996,399.980011,0.270000011,335.980011,90.72000122
149989,59926,1004,1,399.980011,68.0,0.170000002,399.980011,0.49000001,331.980011,162.6699982
149984,59924,1004,1,399.980011,72.0,0.180000007,399.980011,0.49000001,327.980011,160.7100067
149983,59922,1004,1,399.980011,80.0,0.200000003,399.980011,0.330000013,319.980011,103.9899979
149977,59920,1004,1,399.980011,100.0,0.25,399.980011,0.180000007,299.9899902,52.5
149967,59916,1004,1,399.980011,0.0,0.0,399.980011,0.479999989,399.980011,191.9900055
149940,59905,1004,1,399.980011,4.0,0.01,399.980011,0.079999998,395.980011,29.70000076
149938,59905,1004,1,399.980011,8.0,0.02,399.980011,-1.700000048,391.980011,-666.3699951
149930,59903,1004,1,399.980011,12.0,0.029999999,399.980011,0.360000014,387.980011,139.6699982
149928,59902,1004,1,399.980011,16.0,0.039999999,399.980011,0.330000013,383.980011,124.7900009
149905,59893,1004,1,399.980011,20.0,0.050000001,399.980011,0.469999999,379.980011,178.5899963
149889,59889,1004,1,399.980011,22.0,0.059999999,399.980011,0.289999992,377.980011,109.6100006
149888,59889,1004,1,399.980011,28.0,0.07,399.980011,0.349999994,371.980011,130.1900024
149883,59887,1004,1,399.980011,36.0,0.090000004,399.980011,0.230000004,363.980011,83.72000122
149877,59884,1004,1,399.980011,40.0,0.100000001,399.980011,0.469999999,359.980011,169.1900024
149861,59878,1004,1,399.980011,48.0,0.119999997,399.980011,-0.180000007,351.980011,-61.59999847
149855,59877,1004,1,399.980011,52.0,0.129999995,399.980011,-0.340000004,347.980011,-117.6200027
149852,59876,1004,1,399.980011,60.0,0.150000006,399.980011,0.469999999,339.980011,159.7899933
149847,59873,1004,1,399.980011,64.0,0.159999996,399.980011,-0.209999993,335.980011,-71.55999756
149839,59871,1004,1,399.980011,68.0,0.170000002,399.980011,0.449999988,331.980011,149.3899994
149813,59860,1004,1,399.980011,72.0,0.180000007,399.980011,-0.209999993,327.980011,-69.86000061
149807,59857,1004,1,399.980011,80.0,0.200000003,399.980011,-0.039999999,319.980011,-13.76000023
149778,59840,1004,1,399.980011,100.0,0.25,399.980011,0.340000004,299.9899902,101.3899994
149764,59835,1004,1,399.980011,0.0,0.0,399.980011,0.49000001,399.980011,195.9900055
149754,59830,1004,1,399.980011,4.0,0.01,399.980011,0.200000003,395.980011,79.19999695
149752,59829,1004,1,399.980011,8.0,0.02,399.980011,-0.090000004,391.980011,-34.49000168
149749,59828,1004,1,399.980011,12.0,0.029999999,399.980011,-0.209999993,387.980011,-82.63999939
149736,59822,1004,1,399.980011,16.0,0.039999999,399.980011,0.479999989,383.980011,184.3099976
149722,59817,1004,1,399.980011,20.0,0.050000001,399.980011,0.230000004,379.980011,87.40000153
149717,59815,1004,1,399.980011,22.0,0.059999999,399.980011,0.449999988,377.980011,170.0899963
149712,59813,1004,1,399.980011,28.0,0.07,399.980011,0.349999994,371.980011,130.1900024
149699,59808,1004,1,399.980011,36.0,0.090000004,399.980011,0.360000014,363.980011,132.1300049
149694,59806,1004,1,399.980011,40.0,0.100000001,399.980011,0.090000004,359.980011,31.68000031
149693,59806,1004,1,399.980011,48.0,0.119999997,399.980011,0.479999989,351.980011,168.9499969
149679,59799,1004,1,399.980011,52.0,0.129999995,399.980011,0.109999999,347.980011,39.3199997
149675,59798,1004,1,399.980011,60.0,0.150000006,399.980011,0.349999994,339.980011,118.9899979
149670,59797,1004,1,399.980011,64.0,0.159999996,399.980011,0.170000002,335.980011,57.11999893
149654,59792,1004,1,399.980011,68.0,0.170000002,399.980011,0.07,331.980011,23.23999977
149633,59786,1004,1,399.980011,72.0,0.180000007,399.980011,0.330000013,327.980011,106.5899963
149628,59784,1004,1,399.980011,80.0,0.200000003,399.980011,0.289999992,319.980011,92.80000305
149621,59782,1004,1,399.980011,100.0,0.25,399.980011,0.330000013,299.9899902,97.5
149581,59771,1004,1,399.980011,0.0,0.0,399.980011,0.460000008,399.980011,183.9900055
149578,59770,1004,1,399.980011,4.0,0.01,399.980011,0.469999999,395.980011,186.1100006
149561,59763,1004,1,399.980011,8.0,0.02,399.980011,0.49000001,391.980011,192.0700073
149543,59756,1004,1,399.980011,12.0,0.029999999,399.980011,-0.699999988,387.980011,-271.5899963
149526,59751,1004,1,399.980011,16.0,0.039999999,399.980011,0.039999999,383.980011,14.59000015
149513,59748,1004,1,399.980011,20.0,0.050000001,399.980011,0.479999989,379.980011,182.3899994
149497,59742,1004,1,399.980011,22.0,0.059999999,399.980011,0.209999993,377.980011,80.51000214
149483,59737,1004,1,399.980011,28.0,0.07,399.980011,0.330000013,371.980011,122.75
149469,59731,1004,1,399.980011,36.0,0.090000004,399.980011,0.25999999,363.980011,94.63999939
149456,59727,1004,1,399.980011,40.0,0.100000001,399.980011,-1.700000048,359.980011,-611.9699707
149450,59726,1004,1,399.980011,48.0,0.119999997,399.980011,0.479999989,351.980011,168.9499969
149444,59725,1004,1,399.980011,52.0,0.129999995,399.980011,-0.230000004,347.980011,-78.30000305
149432,59719,1004,1,399.980011,60.0,0.150000006,399.980011,0.49000001,339.980011,166.5899963
149431,59719,1004,1,399.980011,64.0,0.159999996,399.980011,0.5,335.980011,167.9900055
149399,59703,1004,1,399.980011,68.0,0.170000002,399.980011,0.469999999,331.980011,156.0299988
149398,59703,1004,1,399.980011,72.0,0.180000007,399.980011,0.469999999,327.980011,154.1499939
149395,59702,1004,1,399.980011,80.0,0.200000003,399.980011,0.209999993,319.980011,67.19999695
149394,59701,1004,1,399.980011,100.0,0.25,399.980011,0.140000001,299.9899902,42.0
149392,59700,1004,1,399.980011,0.0,0.0,399.980011,0.280000001,399.980011,111.9899979
149391,59699,1004,1,399.980011,4.0,0.01,399.980011,-0.129999995,395.980011,-51.08000183
149366,59688,1004,1,399.980011,8.0,0.02,399.980011,0.129999995,391.980011,49.0
149365,59688,1004,1,399.980011,12.0,0.029999999,399.980011,0.209999993,387.980011,82.63999939
149335,59674,1004,1,399.980011,16.0,0.039999999,399.980011,0.079999998,383.980011,30.71999931
149317,59663,1004,1,399.980011,20.0,0.050000001,399.980011,0.479999989,379.980011,182.3899994
149287,59652,1004,1,399.980011,22.0,0.059999999,399.980011,0.340000004,377.980011,127.7600021
149286,59652,1004,1,399.980011,28.0,0.07,399.980011,0.200000003,371.980011,74.40000153
149262,59643,1004,1,399.980011,36.0,0.090000004,399.980011,-0.090000004,363.980011,-32.02999878
149259,59642,1004,1,399.980011,40.0,0.100000001,399.980011,0.360000014,359.980011,130.6699982
149254,59641,1004,1,399.980011,48.0,0.119999997,399.980011,0.100000001,351.980011,35.20000076
149248,59639,1004,1,399.980011,52.0,0.129999995,399.980011,0.340000004,347.980011,118.3099976
149225,59624,1004,1,399.980011,60.0,0.150000006,399.980011,0.479999989,339.980011,163.1900024
149160,59594,1004,1,399.980011,64.0,0.159999996,399.980011,0.25999999,335.980011,88.36000061
149132,59585,1004,1,399.980011,68.0,0.170000002,399.980011,0.310000002,331.980011,103.9100037
149125,59582,1004,1,399.980011,72.0,0.180000007,399.980011,0.469999999,327.980011,154.1499939
149112,59576,1004,1,399.980011,80.0,0.200000003,399.980011,0.25999999,319.980011,83.19999695
149102,59571,1004,1,399.980011,100.0,0.25,399.980011,0.129999995,299.9899902,37.5
149099,59570,1004,1,399.980011,0.0,0.0,399.980011,0.449999988,399.980011,179.9900055
149080,59564,1004,1,399.980011,4.0,0.01,399.980011,0.270000011,395.980011,106.9100037
149077,59563,1004,1,399.980011,8.0,0.02,399.980011,0.25,391.980011,98.0
149076,59562,1004,1,399.980011,12.0,0.029999999,399.980011,0.0,387.980011,0.0
149072,59560,1004,1,399.980011,16.0,0.039999999,399.980011,0.289999992,383.980011,111.3499985
149065,59558,1004,1,399.980011,20.0,0.050000001,399.980011,0.050000001,379.980011,19.0
149059,59555,1004,1,399.980011,22.0,0.059999999,399.980011,-0.850000024,377.980011,-321.2799988
149054,59552,1004,1,399.980011,28.0,0.07,399.980011,0.109999999,371.980011,42.02999878
149038,59547,1004,1,399.980011,36.0,0.090000004,399.980011,0.379999995,363.980011,136.4900055
149030,59543,1004,1,399.980011,40.0,0.100000001,399.980011,0.469999999,359.980011,169.1900024
149018,59538,1004,1,399.980011,48.0,0.119999997,399.980011,0.280000001,351.980011,96.80000305
149013,59536,1004,1,399.980011,52.0,0.129999995,399.980011,-0.059999999,347.980011,-21.92000008
149009,59535,1004,1,399.980011,60.0,0.150000006,399.980011,-0.879999995,339.980011,-297.4899902
149003,59533,1004,1,399.980011,64.0,0.159999996,399.980011,0.460000008,335.980011,154.5500031
148997,59530,1004,1,399.980011,68.0,0.170000002,399.980011,0.479999989,331.980011,159.3500061
148973,59517,1004,1,399.980011,72.0,0.180000007,399.980011,0.469999999,327.980011,154.1499939
148960,59514,1004,1,399.980011,80.0,0.200000003,399.980011,0.289999992,319.980011,92.80000305
148952,59511,1004,1,399.980011,100.0,0.25,399.980011,-0.800000012,299.9899902,-239.9900055
148948,59510,1004,1,399.980011,0.0,0.0,399.980011,0.219999999,399.980011,88.80000305
148940,59506,1004,1,399.980011,4.0,0.01,399.980011,0.25999999,395.980011,102.9499969
148934,59504,1004,1,399.980011,8.0,0.02,399.980011,0.409999996,391.980011,160.7100067
148928,59502,1004,1,399.980011,12.0,0.029999999,399.980011,-0.769999981,387.980011,-297.5799866
148927,59501,1004,1,399.980011,16.0,0.039999999,399.980011,-0.699999988,383.980011,-268.7900085
148924,59499,1004,1,399.980011,20.0,0.050000001,399.980011,0.349999994,379.980011,132.9900055
148913,59496,1004,1,399.980011,22.0,0.059999999,399.980011,0.150000006,377.980011,56.70000076
148912,59496,1004,1,399.980011,28.0,0.07,399.980011,-1.769999981,371.980011,-657.289978
148905,59493,1004,1,399.980011,36.0,0.090000004,399.980011,0.460000008,363.980011,167.4299927
148902,59491,1004,1,399.980011,40.0,0.100000001,399.980011,0.280000001,359.980011,99.0
148895,59487,1004,1,399.980011,48.0,0.119999997,399.980011,0.25999999,351.980011,91.51999664
148890,59484,1004,1,399.980011,52.0,0.129999995,399.980011,0.479999989,347.980011,167.0299988
148880,59480,1004,1,399.980011,60.0,0.150000006,399.980011,0.340000004,339.980011,114.9100037
148875,59478,1004,1,399.980011,64.0,0.159999996,399.980011,0.340000004,335.980011,113.5599976
148869,59476,1004,1,399.980011,68.0,0.170000002,399.980011,0.25999999,331.980011,86.3199997
148863,59471,1004,1,399.980011,72.0,0.180000007,399.980011,0.340000004,327.980011,110.8600006
148823,59456,1004,1,399.980011,80.0,0.200000003,399.980011,0.0,319.980011,0.0
148814,59451,1004,1,399.980011,100.0,0.25,399.980011,-0.039999999,299.9899902,-11.39999962
148809,59449,1004,1,399.980011,0.0,0.0,399.980011,0.349999994,399.980011,139.9900055
148799,59444,1004,1,399.980011,4.0,0.01,399.980011,0.469999999,395.980011,186.1100006
148790,59440,1004,1,399.980011,8.0,0.02,399.980011,0.059999999,391.980011,24.29999924
148771,59431,1004,1,399.980011,12.0,0.029999999,399.980011,0.189999998,387.980011,73.72000122
148764,59426,1004,1,399.980011,16.0,0.039999999,399.980011,0.469999999,383.980011,180.4700012
148760,59424,1004,1,399.980011,20.0,0.050000001,399.980011,0.349999994,379.980011,132.9900055
148759,59424,1004,1,399.980011,22.0,0.059999999,399.980011,0.289999992,377.980011,109.6100006
148753,59420,1004,1,399.980011,28.0,0.07,399.980011,0.379999995,371.980011,139.4900055
148735,59412,1004,1,399.980011,36.0,0.090000004,399.980011,0.479999989,363.980011,174.7100067
148722,59404,1004,1,399.980011,40.0,0.100000001,399.980011,0.079999998,359.980011,27.0
148710,59401,1004,1,399.980011,48.0,0.119999997,399.980011,-0.090000004,351.980011,-30.96999931
148702,59398,1004,1,399.980011,52.0,0.129999995,399.980011,0.460000008,347.980011,160.0700073
148675,59387,1004,1,399.980011,60.0,0.150000006,399.980011,0.280000001,339.980011,93.5
148672,59386,1004,1,399.980011,64.0,0.159999996,399.980011,0.280000001,335.980011,94.08000183
148661,59380,1004,1,399.980011,68.0,0.170000002,399.980011,0.189999998,331.980011,62.40999985
148648,59376,1004,1,399.980011,72.0,0.180000007,399.980011,0.230000004,327.980011,75.44000244
148643,59374,1004,1,399.980011,80.0,0.200000003,399.980011,-0.230000004,319.980011,-72.0
148639,59373,1004,1,399.980011,100.0,0.25,399.980011,0.460000008,299.9899902,137.9900055
148634,59371,1004,1,399.980011,0.0,0.0,399.980011,0.349999994,399.980011,139.9900055
148590,59355,1004,1,399.980011,4.0,0.01,399.980011,-0.670000017,395.980011,-264.1199951
148586,59353,1004,1,399.980011,8.0,0.02,399.980011,0.460000008,391.980011,180.3099976
148572,59346,1004,1,399.980011,12.0,0.029999999,399.980011,0.5,387.980011,193.9900055
148568,59345,1004,1,399.980011,16.0,0.039999999,399.980011,0.25999999,383.980011,99.83999634
148564,59344,1004,1,399.980011,20.0,0.050000001,399.980011,0.219999999,379.980011,83.59999847
148555,59339,1004,1,399.980011,22.0,0.059999999,399.980011,0.330000013,377.980011,122.8399963
148547,59336,1004,1,399.980011,28.0,0.07,399.980011,-1.649999976,371.980011,-613.7700195
148514,59324,1004,1,399.980011,36.0,0.090000004,399.980011,0.379999995,363.980011,136.4900055
148508,59322,1004,1,399.980011,40.0,0.100000001,399.980011,-0.200000003,359.980011,-72.0
148483,59313,1004,1,399.980011,48.0,0.119999997,399.980011,0.280000001,351.980011,98.55999756
148475,59310,1004,1,399.980011,52.0,0.129999995,399.980011,0.449999988,347.980011,156.5899963
148473,59309,1004,1,399.980011,60.0,0.150000006,399.980011,0.340000004,339.980011,114.9100037
148471,59308,1004,1,399.980011,64.0,0.159999996,399.980011,0.239999995,335.980011,80.63999939
148465,59307,1004,1,399.980011,68.0,0.170000002,399.980011,0.0,331.980011,0.0
148460,59306,1004,1,399.980011,72.0,0.180000007,399.980011,0.050000001,327.980011,16.39999962
148447,59301,1004,1,399.980011,80.0,0.200000003,399.980011,0.349999994,319.980011,111.9899979
148445,59301,1004,1,399.980011,100.0,0.25,399.980011,-0.280000001,299.9899902,-82.5
148430,59293,1004,1,399.980011,0.0,0.0,399.980011,0.349999994,399.980011,139.9900055
148424,59291,1004,1,399.980011,4.0,0.01,399.980011,0.25999999,395.980011,102.9499969
148415,59288,1004,1,399.980011,8.0,0.02,399.980011,0.349999994,391.980011,137.1900024
148411,59287,1004,1,399.980011,12.0,0.029999999,399.980011,0.280000001,387.980011,108.6299973
148405,59285,1004,1,399.980011,16.0,0.039999999,399.980011,0.059999999,383.980011,24.19000053
148402,59285,1004,1,399.980011,20.0,0.050000001,399.980011,0.479999989,379.980011,182.3899994
148400,59283,1004,1,399.980011,22.0,0.059999999,399.980011,0.340000004,377.980011,127.7600021
148384,59278,1004,1,399.980011,28.0,0.07,399.980011,0.310000002,371.980011,116.4300003
148383,59278,1004,1,399.980011,36.0,0.090000004,399.980011,0.100000001,363.980011,36.40000153
148372,59274,1004,1,399.980011,40.0,0.100000001,399.980011,-0.230000004,359.980011,-81.0
148360,59269,1004,1,399.980011,48.0,0.119999997,399.980011,0.349999994,351.980011,123.1900024
148349,59267,1004,1,399.980011,52.0,0.129999995,399.980011,0.479999989,347.980011,167.0299988
148340,59264,1004,1,399.980011,60.0,0.150000006,399.980011,0.330000013,339.980011,112.1900024
148339,59264,1004,1,399.980011,64.0,0.159999996,399.980011,0.330000013,335.980011,109.1900024
148309,59254,1004,1,399.980011,68.0,0.170000002,399.980011,0.349999994,331.980011,116.1900024
148291,59247,1004,1,399.980011,72.0,0.180000007,399.980011,0.159999996,327.980011,52.47999954
148284,59245,1004,1,399.980011,80.0,0.200000003,399.980011,-0.239999995,319.980011,-76.16000366
148273,59242,1004,1,399.980011,100.0,0.25,399.980011,0.469999999,299.9899902,140.9900055
148263,59239,1004,1,399.980011,0.0,0.0,399.980011,0.02,399.980011,9.600000381
148239,59224,1004,1,399.980011,4.0,0.01,399.980011,0.159999996,395.980011,64.54000092
148237,59224,1004,1,399.980011,8.0,0.02,399.980011,-2.5,391.980011,-979.9500122
148228,59218,1004,1,399.980011,12.0,0.029999999,399.980011,0.5,387.980011,193.9900055
148225,59218,1004,1,399.980011,16.0,0.039999999,399.980011,0.25999999,383.980011,99.83999634
148217,59213,1004,1,399.980011,20.0,0.050000001,399.980011,0.389999986,379.980011,148.1900024
148209,59210,1004,1,399.980011,22.0,0.059999999,399.980011,0.090000004,377.980011,33.25999832
148203,59208,1004,1,399.980011,28.0,0.07,399.980011,-0.150000006,371.980011,-55.79999924
148201,59207,1004,1,399.980011,36.0,0.090000004,399.980011,-0.699999988,363.980011,-254.7899933
148190,59205,1004,1,399.980011,40.0,0.100000001,399.980011,0.280000001,359.980011,100.7900009
148189,59205,1004,1,399.980011,48.0,0.119999997,399.980011,0.319999993,351.980011,112.6299973
148176,59202,1004,1,399.980011,52.0,0.129999995,399.980011,0.349999994,347.980011,121.7900009
148174,59202,1004,1,399.980011,60.0,0.150000006,399.980011,-0.75,339.980011,-254.9900055
148160,59198,1004,1,399.980011,64.0,0.159999996,399.980011,0.49000001,335.980011,164.6300049
148146,59192,1004,1,399.980011,68.0,0.170000002,399.980011,-0.769999981,331.980011,-254.6300049
148142,59190,1004,1,399.980011,72.0,0.180000007,399.980011,0.449999988,327.980011,147.5899963
148134,59188,1004,1,399.980011,80.0,0.200000003,399.980011,0.02,319.980011,6.400000095
148112,59180,1004,1,399.980011,100.0,0.25,399.980011,0.479999989,299.9899902,143.9900055
